reviewDate,score,interval,reviewTime,jpn,partOS,eng,category,agree
45605.66685,good,2,6,体調,noun,physical condition,BH,yes
45605.667,good,9,10,等,adv,etc.,AC,yes
45605.66725,bad,-100,15,９日,noun,9th day (month),TN,yes
45605.66741,good,3,3,仮装,verbial noun,costume,AA,yes
45605.66742,good,141,1,なんさいですか。,phrase,How old are you？,DL,yes
45605.66765,bad,-100,15,陽キャ,noun,optimistic,PR,yes
45605.66781,good,18,14,疲れる,verb,to tired,AA,yes
45605.66791,good,19,8,踏む,verb,to step on,AA,yes
45605.66819,good,2,25,種類,noun,variety,AC,yes
45605.66828,good,-100,7,９日,noun,9th day (month),TN,no
45605.66865,bad,-100,8,５日,noun,5th day (month),TN,no
45605.66881,good,16,14,意気込む,verb,to be eager,AA,yes
45605.66896,good,4,13,答える,verb,to answer,AA,no
45605.66907,good,4,10,前払い,verbial noun,prepayment,AA,yes
45605.66961,good,15,17,金欠,noun,lack of money,AA,yes
45605.66968,good,-100,6,５日,noun,5th day (month),TN,no
45605.66976,good,10,7,新幹線,noun,bullet train,PT,no
45605.66999,good,2,20,精神的,adj,emotional,AC,yes
45605.67027,bad,-100,24,開発,verbial noun,development,AA,yes
45605.67032,good,3,5,付き,noun,including,AC,no
45605.67317,bad,-100,246,要求,verbial noun,demand,AA,yes
45605.67325,good,19,7,ブチ切れる,verb,to be enraged,AA,yes
45605.67366,good,4,6,梨,noun,pear,DL,no
45605.67499,good,-100,25,要求,verbial noun,demand,AA,yes
45605.67543,bad,-100,20,教科書,noun,textbook,DL,yes
45605.67551,good,20,7,キレる,verb,to lose temper,AA,yes
45605.67557,good,4,5,陽キャ,noun,optimistic,PR,yes
45605.6762,good,7,3,腕,noun,"arm, skill",BH,no
45605.6766,bad,-100,34,遅刻,verbial noun,lateness,AA,no
45605.67669,bad,-100,8,９日,noun,9th day (month),TN,no
45605.67674,good,57,4,予定,verbial noun,plan,DL,no
45605.67701,bad,-100,18,病気,noun,illness,BH,yes
45605.6773,bad,-100,17,生活,verbial noun,living,AA,yes
45605.6774,good,1,8,５日,noun,5th day (month),TN,yes
45605.67749,good,1,8,開発,verbial noun,development,AA,yes
45605.67774,good,-100,8,９日,noun,9th day (month),TN,yes
45605.67787,good,2,11,観光客,noun,tourist,PR,yes
45605.67795,good,7,7,汁,noun,soup,DL,yes
45605.67801,good,-100,5,３日,noun,3rd day (month),TN,yes
45605.6781,good,2,8,空港,noun,airport,PT,yes
45605.67839,good,17,25,ある日,noun,one day (while...),TN,yes
45605.67845,good,6,5,割引,noun,discount,DL,yes
45605.6785,good,136,4,いそいでください。,phrase,Hurry up please.,AA,no
45605.67856,good,2,6,訪れる,verb,to visit,AA,no
45605.67862,good,22,5,レンジ,noun,microwave,DL,no
45605.67875,good,6,5,番号,noun,number,AC,yes
45605.6788,good,2,4,秒,noun,second,TN,yes
45605.67888,good,8,7,医者,noun,doctor,PR,yes
45605.67909,good,8,9,料金,noun,fee,DL,yes
45605.67963,good,4,9,誘う,verb,to invite,AA,yes
45605.67979,good,3,13,だいたい,adv,approximately,AC,yes
45605.68024,bad,-100,17,階,noun,floor,PT,yes
45605.68035,good,14,5,ホッカイロ,noun,hand warmer,DL,yes
45605.68052,bad,-100,7,２０日,noun,20th day (month),TN,yes
45605.68094,bad,-100,36,苦痛,noun,agony,AC,yes
45605.68128,good,5,30,時間通り ,adv,on time,TN,yes
45605.68134,good,-100,5,２０日,noun,20th day (month),TN,no
45605.68141,good,6,6,お寺,noun,temple,PT,yes
45605.68147,good,4,5,乾燥,verbial noun,dryness,NE,yes
45605.68175,bad,-100,24,移住,verbial noun,immigration,AA,no
45605.68205,bad,-100,26,相談,verbial noun,consultation,AA,yes
45605.68231,bad,-100,19,残業,verbial noun,overtime (work),AA,yes
45605.68247,good,23,4,ぶっちゃけ,adv,bluntly,AC,yes
45605.68267,bad,-100,6,６日,noun,6th day (month),TN,yes
45605.68289,bad,-100,19,引っ越す,verb,to move (houses),AA,yes
45605.68869,good,1,4,教科書,noun,textbook,DL,yes
45605.68877,good,1,7,要求,verbial noun,demand,AA,no
45605.68885,good,-100,7,６日,noun,6th day (month),TN,no
45605.68902,good,1,8,遅刻,verbial noun,lateness,AA,yes
45605.68911,good,1,8,病気,noun,illness,BH,yes
45605.68925,good,5,4,３日,noun,3rd day (month),TN,yes
45605.68928,good,1,3,９日,noun,9th day (month),TN,yes
45605.68936,good,1,7,生活,verbial noun,living,AA,yes
45605.68959,good,1,5,階,noun,floor,PT,yes
45605.68965,good,1,5,２０日,noun,20th day (month),TN,yes
45605.68969,good,1,3,苦痛,noun,agony,AC,no
45605.68977,good,1,7,移住,verbial noun,immigration,AA,yes
45605.68984,good,136,6,私もです。,phrase,Me too.,DL,yes
45605.69003,good,5,17,増量,verbial noun,increased quantity,AA,yes
45605.69009,good,7,5,完璧,adj,perfect,AC,no
45605.69021,good,3,10,流行る,verb,to spread widely (disease),AA,no
45605.69422,bad,-100,300,放題,noun,all-you-want,AC,yes
45605.69426,good,1,3,残業,verbial noun,overtime (work),AA,yes
45605.69431,good,1,4,相談,verbial noun,consultation,AA,no
45605.69438,good,1,6,引っ越す,verb,to move (houses),AA,yes
45605.69443,good,3,5,新卒,noun,new graduate,PR,yes
45605.69469,bad,-100,8,７日,noun,7th day (month),TN,yes
45605.69481,good,20,8,流れ,noun,stream,NE,yes
45605.69497,bad,-100,13,くたばる,verb,to die,AA,no
45605.69939,good,3,300,神社,noun,shrine,PT,yes
45605.69946,good,-100,6,７日,noun,7th day (month),TN,yes
45605.69948,good,1,2,６日,noun,6th day (month),TN,yes
45605.6997,good,6,9,高速,adj,high-speed,AC,yes
45605.69981,good,36,4,カフェイン,noun,caffeine,DL,yes
45605.70017,bad,-100,31,往復,adj,round-trip,PT,yes
45605.70031,good,4,4,南,noun,south,PT,no
45605.70036,good,22,4,投げる,verb,to throw,AA,no
45605.70051,good,28,5,毎月,adv,monthly,TN,yes
45605.70056,good,14,4,試験,noun,exam,AA,yes
45605.70063,good,3,6,指摘,verbial noun,identification,AA,yes
45605.70072,good,3,3,免税,verbial noun,tax exemption,AA,yes
45605.70091,bad,-100,17,仕切る,verb,to manage,AA,yes
45605.70104,good,8,11,信を置く,verb,to put trust in,AA,yes
45605.70133,good,3,4,味噌,noun,miso,DL,yes
45605.70296,bad,-100,8,くたばる,verb,to die,AA,yes
45605.70431,good,1,116,放題,noun,all-you-want,AC,yes
45605.70468,bad,-100,13,画面,noun,digital screen,DL,yes
45605.70479,bad,-100,10,切符,noun,ticket,DL,no
45605.70484,good,2,4,醤油,noun,soy sauce,DL,no
45605.70488,good,9,4,補強,verbial noun,reinforcement,AC,no
45605.70559,good,16,6,水族館,noun,aquarium,PT,yes
45605.70569,good,10,9,濡れる,verb,to get damp,AA,yes
45605.70572,good,4,2,墓地,noun,graveyard,PT,yes
45605.70578,good,14,5,こぼす,verb,to spill,AA,yes
45605.70584,good,-100,6,２日,noun,2nd day (month),TN,yes
45605.70588,good,5,3,絵柄,noun,design,AC,yes
45605.70604,good,9,14,節約,verbial noun,saving,AC,yes
45605.70612,good,38,7,ヘラジカ,noun,moose,NE,yes
45605.70733,bad,-100,104,千尋,noun,great height,AC,yes
45605.70747,good,5,6,誕生日,noun,birthday,TN,no
45605.70753,good,2,6,婆,noun,joker,PR,no
45605.70775,good,1,11,７日,noun,7th day (month),TN,yes
45605.7078,good,4,4,投資,verbial noun,vote,PR,yes
45605.70782,good,2,2,追いかける,verb,to chase,AA,yes
45605.70792,good,12,8,体重,noun,bodyweight,BH,yes
45605.70813,good,51,7,水切り,verbial noun,stone skipping,AA,no
45605.70825,good,2,3,往復,adj,round-trip,PT,yes
45605.70991,bad,-100,143,招待,verbial noun,invitation,AA,yes
45605.71006,good,1,13,仕切る,verb,to manage,AA,yes
45605.71014,good,7,3,桜,noun,cherry blossom,NE,yes
45605.71021,good,31,6,下痢,verbial noun,diarrhea,BH,yes
45605.71385,good,2,2,くたばる,verb,to die,AA,yes
45605.71394,good,4,4,２日,noun,2nd day (month),TN,yes
45605.71403,good,1,8,画面,noun,digital screen,DL,yes
45605.71409,good,1,5,切符,noun,ticket,DL,yes
45605.71413,good,55,4,言語,noun,language,AC,yes
45605.71428,bad,-100,13,点線,noun,dotted line,AC,yes
45605.71431,good,15,2,色々,adj,various,AC,yes
45605.7144,good,16,4,燃える,verb,to burn,AA,yes
45605.7145,good,22,3,浮く,verb,to float,AA,yes
45605.71463,good,7,9,賭ける,verb,to bet,AA,no
45605.72389,good,1,8,千尋,noun,great height,AC,yes
45605.72398,good,1,5,招待,verbial noun,invitation,AA,yes
45605.724,good,2,2,点線,noun,dotted line,AC,yes
45605.72416,good,4,3,売り場,noun,selling area,PT,yes
45605.72428,good,5,11,侮辱,verbial noun,insult,AA,yes
45605.72433,good,7,4,気にする,verb,to care about,AA,yes
45605.72435,good,4,2,ダジャレ,noun,bad pun,AC,yes
45606.67076,good,15,3,癖毛,noun,frizzy hair,BH,yes
45606.671,good,3,20,画面,noun,digital screen,DL,yes
45606.67104,good,2,4,７日,noun,7th day (month),TN,no
45606.67125,good,2,18,移住,verbial noun,immigration,AA,no
45606.67133,good,8,7,場合,noun,situation,AC,yes
45606.67242,bad,-100,94,有料,adj,fee-charging,AA,yes
45606.67249,good,9,5,音痴,adj,tone-deaf,AC,no
45606.67263,good,2,10,開発,verbial noun,development,AA,no
45606.6727,good,139,4,すみません。,phrase,I'm sorry.,DL,no
45606.67325,bad,-100,48,入力,verbial noun,data input,AA,yes
45606.67336,bad,-100,9,有料,adj,fee-charging,AA,no
45606.67355,bad,-100,17,合流,verbial noun,merge (of traffic),PT,yes
45606.67358,good,11,2,晴れる,verb,to be sunny,NE,yes
45606.67376,good,6,7,悴む,verb,to get numb from cold,AA,no
45606.67414,bad,-100,27,思い切る,verb,to make a momentous decision,AA,yes
45606.67422,bad,-100,7,入力,verbial noun,data input,AA,yes
45606.67433,bad,-100,9,有料,adj,fee-charging,AA,yes
45606.67458,bad,-100,22,９日,noun,9th day (month),TN,no
45606.67486,good,2,16,遅刻,verbial noun,lateness,AA,yes
45606.67497,bad,-100,9,放題,noun,all-you-want,AC,yes
45606.67516,good,-100,17,入力,verbial noun,data input,AA,yes
45606.67523,good,-100,6,思い切る,verb,to make a momentous decision,AA,yes
45606.67539,good,-100,14,有料,adj,fee-charging,AA,yes
45606.67544,good,8,4,椅子,noun,chair,DL,no
45606.67782,bad,-100,206,触れる,verb,to touch,AA,yes
45606.67788,good,2,5,教科書,noun,textbook,DL,no
45606.67803,good,3,6,苦痛,noun,agony,AC,yes
45606.67821,good,2,4,千尋,noun,great height,AC,yes
45606.67906,good,-100,4,触れる,verb,to touch,AA,yes
45606.67913,good,13,6,さっき,adv,just now,TN,no
45606.67931,good,10,4,火事,noun,fire,NE,yes
45606.68102,bad,-100,142,普段,adj,habitual,DL,yes
45606.68127,good,2,5,合流,verbial noun,merge (of traffic),PT,yes
45606.68144,good,143,3,わたしのです。,phrase,That's mine.,DL,yes
45606.68155,good,24,10,細い,adj,thin,AC,yes
45606.68163,good,35,3,皆さん,noun,everybody,PR,no
45606.68193,bad,-100,26,基本,noun,fundamentals,AC,yes
45606.68215,good,-100,19,普段,adj,habitual,DL,no
45606.68231,good,12,14,期間限定,adj,limited time,AC,yes
45606.68236,good,1,4,放題,noun,all-you-want,AC,yes
45606.68241,good,2,4,２０日,noun,20th day (month),TN,yes
45606.68264,good,2,4,階,noun,floor,PT,yes
45606.6828,good,-100,5,基本,noun,fundamentals,AC,yes
45606.68314,bad,-100,29,のんびり,adv,at leisure,AC,yes
45606.68324,good,1,9,有料,adj,fee-charging,AA,yes
45606.68337,good,1,11,入力,verbial noun,data input,AA,yes
45606.6836,good,1,20,９日,noun,9th day (month),TN,yes
45606.68404,good,2,38,生活,verbial noun,living,AA,yes
45606.68414,good,1,9,思い切る,verb,to make a momentous decision,AA,yes
45606.68432,bad,-100,15,のんびり,adv,at leisure,AC,yes
45606.68464,good,23,7,増える,verb,to increase,AA,yes
45606.68506,bad,-100,36,向かう,verb,to face,AA,no
45606.68515,good,2,8,５日,noun,5th day (month),TN,yes
45606.68538,bad,-100,20,衝突,verbial noun,collision,AA,no
45606.68543,good,-100,4,のんびり,adv,at leisure,AC,yes
45606.68551,good,2,4,残業,verbial noun,overtime (work),AA,yes
45606.68561,good,2,9,病気,noun,illness,BH,yes
45606.68635,bad,-100,64,突然,adj,sudden,AC,yes
45606.68644,bad,-100,7,向かう,verb,to face,AA,no
45606.6866,bad,-100,14,要求,verbial noun,demand,AA,yes
45606.68662,good,45,2,おじさん,noun,middle-aged man,PR,yes
45606.68669,good,14,6,売り切れ,adj,sold-out,DL,yes
45606.68672,good,2,3,引っ越す,verb,to move (houses),AA,no
45606.68833,good,-100,5,突然,adj,sudden,AC,yes
45606.68839,good,-100,5,向かう,verb,to face,AA,yes
45606.68844,good,1,4,触れる,verb,to touch,AA,yes
45606.68851,good,11,6,経営,verbial noun,management,PR,yes
45606.68861,bad,-100,9,捻挫,noun,sprain,BH,no
45606.68883,good,15,2,予定表,noun,itinerary,AA,no
45606.69025,bad,-100,123,確認,verbial noun,confirmation,AA,no
45606.69046,good,1,6,普段,adj,habitual,DL,yes
45606.6909,good,2,18,６日,noun,6th day (month),TN,no
45606.69108,good,16,8,比較,verbial noun,comparison,AC,yes
45606.69126,bad,-100,16,気分,noun,mood,AC,no
45606.69137,bad,-100,9,確認,verbial noun,confirmation,AA,yes
45606.69141,good,1,4,基本,noun,fundamentals,AC,no
45606.69162,bad,-100,11,胡椒,noun,pepper,DL,yes
45606.69175,good,2,6,切符,noun,ticket,DL,yes
45606.69322,bad,-100,125,管理,verbial noun,regulation,AA,no
45606.69325,good,-100,3,気分,noun,mood,AC,yes
45606.69336,good,-100,9,確認,verbial noun,confirmation,AA,no
45606.69347,good,1,10,のんびり,adv,at leisure,AC,yes
45606.69354,good,2,6,衝突,verbial noun,collision,AA,no
45606.69378,bad,-100,21,若者,noun,young people,PR,yes
45606.69394,bad,-100,13,仕切る,verb,to manage,AA,yes
45606.69405,good,29,10,減る,verb,to decrease,AA,yes
45606.69414,good,-100,8,管理,verbial noun,regulation,AA,yes
45606.69433,good,-100,3,ようこそ,phrase,Welcome!,AC,yes
45606.69451,good,2,5,相談,verbial noun,consultation,AA,yes
45606.69486,bad,-100,30,招待,verbial noun,invitation,AA,yes
45606.69506,bad,-100,17,要求,verbial noun,demand,AA,no
45606.69519,good,12,11,有酸素,adj,aerobic,BH,yes
45606.69523,good,1,4,向かう,verb,to face,AA,yes
45606.69531,good,2,7,捻挫,noun,sprain,BH,no
45606.69554,good,1,6,突然,adj,sudden,AC,no
45606.69566,bad,-100,6,胡椒,noun,pepper,DL,no
45606.69569,good,1,3,気分,noun,mood,AC,yes
45606.69575,good,1,5,確認,verbial noun,confirmation,AA,yes
45606.6958,good,2,4,若者,noun,young people,PR,no
45606.69593,bad,-100,11,管理,verbial noun,regulation,AA,yes
45606.69597,good,1,4,仕切る,verb,to manage,AA,yes
45606.69602,good,-100,4,管理,verbial noun,regulation,AA,yes
45606.69604,good,5,2,ようこそ,phrase,Welcome!,AC,yes
45606.69615,bad,-100,9,要求,verbial noun,demand,AA,yes
45606.69639,good,1,4,招待,verbial noun,invitation,AA,yes
45606.69648,good,2,8,胡椒,noun,pepper,DL,no
45606.69662,good,1,12,要求,verbial noun,demand,AA,no
45606.69666,good,1,3,管理,verbial noun,regulation,AA,yes
45607.68874,good,135,4,せがひくいです。,phrase,They are a short person.,AC,no
45607.68889,good,136,4,しゅみはギターです。,phrase,My hobby is guitar.,DL,yes
45607.68917,bad,-100,19,拾う,verb,to pick up,AA,yes
45607.6892,good,15,3,骨,noun,bone,NE,yes
45607.69019,bad,-100,27,桜ん坊,noun,cherry,DL,yes
45607.69023,good,-100,4,拾う,verb,to pick up,AA,yes
45607.69027,good,3,3,秒,noun,second,TN,yes
45607.69037,good,12,9,正社員,noun,full-time employee,PR,no
45607.69046,bad,-100,8,管理,verbial noun,regulation,AA,yes
45607.69052,good,3,5,醤油,noun,soy sauce,DL,no
45607.69056,good,5,3,くたばる,verb,to die,AA,yes
45607.69098,bad,-100,37,取立て,adj,fresh (ly picked),AC,yes
45607.69113,good,-100,4,桜ん坊,noun,cherry,DL,yes
45607.69123,good,20,8,痩せる,verb,to lose weight,BH,yes
45607.69139,good,2,14,招待,verbial noun,invitation,AA,yes
45607.69175,good,5,5,観光客,noun,tourist,PR,yes
45607.69238,bad,-100,55,同士,noun,companion,PR,yes
45607.69243,good,-100,4,取立て,adj,fresh (ly picked),AC,yes
45607.69251,good,6,7,精神的,adj,emotional,AC,yes
45607.69284,bad,-100,28,要求,verbial noun,demand,AA,yes
45607.69289,good,2,5,基本,noun,fundamentals,AC,yes
45607.69294,good,25,4,北,noun,north,PT,no
45607.69389,good,-100,20,同士,noun,companion,PR,yes
45607.69488,bad,-100,86,健康,adj,healthy,BH,yes
45607.69501,good,2,7,向かう,verb,to face,AA,yes
45607.69566,bad,-100,34,出発,verbial noun,departure,PT,yes
45607.69573,good,-100,6,健康,adj,healthy,BH,yes
45607.69576,good,6,3,ご褒美,noun,reward,AC,yes
45607.69609,good,2,28,突然,adj,sudden,AC,no
45607.69671,good,-100,20,出発,verbial noun,departure,PT,no
45607.69752,bad,-100,46,逆転,verbial noun,reserval,AA,yes
45607.69755,good,147,2,こんばんわ。,phrase,Good evening.,DL,no
45607.69765,bad,-100,9,触れる,verb,to touch,AA,yes
45607.6999,good,28,3,記念日,noun,holiday,TN,yes
45607.69995,bad,-100,5,管理,verbial noun,regulation,AA,yes
45607.70002,good,1,6,拾う,verb,to pick up,AA,yes
45607.70147,bad,-100,125,逆転,verbial noun,reserval,AA,no
45607.70157,good,1,4,桜ん坊,noun,cherry,DL,yes
45607.70192,bad,-100,30,取立て,adj,fresh (ly picked),AC,yes
45607.70198,bad,-100,5,要求,verbial noun,demand,AA,yes
45607.70248,good,1,43,同士,noun,companion,PR,yes
45607.70251,good,-100,3,逆転,verbial noun,reserval,AA,no
45608.53206,good,-100,4,取立て,adj,fresh (ly picked),AC,yes
45608.53215,bad,-100,8,健康,adj,healthy,BH,yes
45608.53223,good,1,7,出発,verbial noun,departure,PT,yes
45608.53231,bad,-100,7,触れる,verb,to touch,AA,no
45608.53236,bad,-100,4,管理,verbial noun,regulation,AA,yes
45608.53243,bad,-100,6,要求,verbial noun,demand,AA,yes
45608.53248,bad,-100,4,逆転,verbial noun,reserval,AA,no
45608.53317,good,15,60,造語,noun,made up word,AC,yes
45608.53325,good,-100,7,健康,adj,healthy,BH,yes
45608.53329,good,-100,3,逆転,verbial noun,reserval,AA,no
45608.53337,good,2,7,のんびり,adv,at leisure,AC,yes
45608.53343,good,12,5,広告,noun,advertisement,DL,yes
45608.53345,good,13,2,いかが,adv,how about,AC,no
45608.53356,bad,-100,10,性別,noun,gender,PR,yes
45608.53361,good,135,4,おかえりなさい。,phrase,Welcome back.,DL,yes
45608.53382,good,2,5,放題,noun,all-you-want,AC,yes
45608.53388,good,3,5,複雑,adj,complex,AC,yes
45608.53397,bad,-100,8,見た目,noun,appearance,AC,no
45608.53406,good,2,6,仕切る,verb,to manage,AA,yes
45608.53414,good,13,7,休憩,verbial noun,rest,BH,yes
45608.53508,good,2,81,普段,adj,habitual,DL,no
45608.53532,good,1,21,性別,noun,gender,PR,yes
45608.53536,good,1,3,見た目,noun,appearance,AC,no
45608.53542,bad,-100,5,桃,noun,peach,DL,yes
45608.5356,good,2,16,訪れる,verb,to visit,AA,yes
45608.53567,good,2,6,空港,noun,airport,PT,no
45608.53571,good,2,3,思い切る,verb,to make a momentous decision,AA,no
45608.53632,bad,-100,45,自由,adv,freely,AC,yes
45608.53635,good,1,3,桃,noun,peach,DL,no
45608.53657,good,3,2,追いかける,verb,to chase,AA,no
45608.53715,bad,-100,50,可能,adj,possible,AC,yes
45608.53725,bad,-100,8,自由,adv,freely,AC,yes
45608.53731,good,4,6,婆,noun,joker,PR,yes
45608.53736,good,4,4,快適,adj,pleasant,AC,yes
45608.53738,good,9,2,氷河,noun,glacier,NE,yes
45608.5376,bad,1,19,種類,noun,variety,AC,yes
45608.53769,bad,1,7,入力,verbial noun,data input,AA,yes
45608.53781,bad,-100,11,わさわさ,adv,restless,AC,no
45608.53789,bad,1,7,確認,verbial noun,confirmation,AA,yes
45608.53792,good,70,2,雪,noun,snow,NE,yes
45608.538,good,2,7,９日,noun,9th day (month),TN,yes
45608.53804,bad,-100,4,可能,adj,possible,AC,no
45608.53817,good,1,11,自由,adv,freely,AC,no
45608.53822,good,2,4,気分,noun,mood,AC,yes
45608.53837,bad,-100,13,家具,noun,furniture,DL,yes
45608.5388,good,18,37,箸,noun,chopsticks,DL,yes
45608.53884,good,1,4,わさわさ,adv,restless,AC,yes
45608.53894,bad,-100,8,可能,adj,possible,AC,yes
45608.53903,good,3,4,点線,noun,dotted line,AC,yes
45608.53927,bad,1,16,体調,noun,physical condition,BH,no
45608.53929,good,1,2,家具,noun,furniture,DL,yes
45608.53932,good,1,2,取立て,adj,fresh (ly picked),AC,yes
45608.53946,bad,-100,12,早速,verb,immediately,TN,yes
45608.53963,bad,1,15,有料,adj,fee-charging,AA,yes
45608.53968,good,1,4,触れる,verb,to touch,AA,yes
45608.53972,good,1,4,可能,adj,possible,AC,yes
45608.53978,good,3,5,往復,adj,round-trip,PT,yes
45608.53993,good,1,4,早速,verb,immediately,TN,no
45608.54001,bad,1,7,要求,verbial noun,demand,AA,yes
45608.54005,bad,1,3,管理,verbial noun,regulation,AA,no
45608.54009,good,1,4,逆転,verbial noun,reserval,AA,yes
45608.54015,bad,-100,5,健康,adj,healthy,BH,yes
45608.54017,good,1,2,健康,adj,healthy,BH,no
45610.29715,good,2,7,残業,verbial noun,overtime (work),AA,yes
45610.29722,good,4,6,免税,verbial noun,tax exemption,AA,no
45610.29734,good,6,5,捻挫,noun,sprain,BH,no
45610.29737,good,13,3,質問,noun,question,AC,no
45610.29762,bad,-100,21,開発,verbial noun,development,AA,yes
45610.29764,good,13,2,かばん,noun,satchel,DL,no
45610.29774,good,5,9,出発,verbial noun,departure,PT,yes
45610.29785,bad,-100,9,自由,adv,freely,AC,yes
45611.5094,bad,-100,11,自由,adv,freely,AC,yes
45611.50956,good,1,14,開発,verbial noun,development,AA,yes
45611.50959,good,13,3,側,noun,side,AC,yes
45611.50972,good,65,11,山荒,noun,porcupine,NE,no
45611.50991,bad,-100,3,神社,noun,shrine,PT,no
45611.51016,good,3,11,胡椒,noun,pepper,DL,no
45611.51024,good,-100,7,自由,adv,freely,AC,yes
45611.51028,good,8,3,流行る,verb,to spread widely (disease),AA,yes
45611.51036,good,10,4,新卒,noun,new graduate,PR,no
45611.51053,good,43,6,陰キャ,noun,pessimist,PR,yes
45611.51065,bad,-100,10,健康,adj,healthy,BH,yes
45611.51132,good,4,6,相談,verbial noun,consultation,AA,no
45611.51146,good,-100,7,健康,adj,healthy,BH,yes
45611.51171,good,66,4,動物園,noun,zoo,PT,no
45611.51192,good,3,9,病気,noun,illness,BH,yes
45611.51487,good,3,255,遅刻,verbial noun,lateness,AA,no
45611.51501,bad,-100,6,移住,verbial noun,immigration,AA,yes
45611.51506,good,4,4,若者,noun,young people,PR,no
45611.51512,good,7,5,味噌,noun,miso,DL,no
45611.51524,good,10,8,指摘,verbial noun,identification,AA,yes
45611.51572,bad,-100,41,頼りになる,verb,to be reliable,AA,yes
45611.51588,bad,-100,14,仕事,noun,work,DL,yes
45611.51602,bad,-100,12,６日,noun,6th day (month),TN,yes
45611.51617,bad,-100,13,５日,noun,5th day (month),TN,yes
45611.51624,good,15,6,悲観的,adj,pessimistic,AC,yes
45611.5163,bad,-100,5,２０日,noun,20th day (month),TN,yes
45611.51637,good,24,6,公園,noun,park,PT,yes
45611.51653,good,-100,5,頼りになる,verb,to be reliable,AA,yes
45611.51659,good,5,5,だいたい,adv,approximately,AC,yes
45611.51669,good,4,9,桜ん坊,noun,cherry,DL,yes
45611.51688,bad,-100,10,逆転,verbial noun,reserval,AA,yes
45611.51707,good,2,17,有料,adj,fee-charging,AA,yes
45611.51731,bad,-100,13,搾りたて,adj,freshly squeezed (juice),DL,no
45611.51735,good,20,3,こいつ,noun,bastard,PR,yes
45611.5174,good,13,4,胃もたれ,noun,stomach pain,BH,yes
45611.51848,good,1,3,自由,adv,freely,AC,yes
45611.51859,good,-100,9,搾りたて,adj,freshly squeezed (juice),DL,yes
45611.51866,bad,-100,6,神社,noun,shrine,PT,yes
45611.51875,good,4,5,合流,verbial noun,merge (of traffic),PT,no
45611.51888,good,10,5,帽子,noun,hat,DL,yes
45611.519,bad,-100,11,生活,verbial noun,living,AA,yes
45611.51932,good,5,6,教科書,noun,textbook,DL,no
45611.51936,good,11,4,道路,noun,highway,PT,no
45611.51954,bad,-100,11,健康,adj,healthy,BH,yes
45611.51968,good,11,8,７日,noun,7th day (month),TN,yes
45611.51978,good,4,9,衝突,verbial noun,collision,AA,no
45611.51987,bad,-100,8,種類,noun,variety,AC,yes
45611.52008,good,19,18,駐車場,noun,parking lot,PT,yes
45611.52014,good,-100,5,選ぶ,verb,to choose,AA,yes
45611.52036,bad,-100,12,仮装,verbial noun,costume,AA,yes
45611.52043,good,15,6,擬音語,noun,onomatopoeic word,AC,yes
45611.522,good,-100,136,健康,adj,healthy,BH,no
45611.52208,bad,-100,7,答え,noun,answer,AA,yes
45611.5222,good,16,6,広がる,verb,to spread,AA,yes
45611.52235,good,21,7,並ぶ,verb,to line up,AA,yes
45611.52242,bad,-100,6,移住,verbial noun,immigration,AA,yes
45611.52253,good,5,6,引っ越す,verb,to move (houses),AA,yes
45611.52264,bad,-100,9,拾う,verb,to pick up,AA,yes
45611.52289,bad,-100,10,確認,verbial noun,confirmation,AA,yes
45611.52303,bad,-100,12,切符,noun,ticket,DL,no
45611.52319,bad,-100,14,お負け,noun,freebie,AC,yes
45611.52338,bad,-100,5,階,noun,floor,PT,yes
45611.52344,good,5,5,取立て,adj,fresh (ly picked),AC,no
45611.5235,good,13,5,付き,noun,including,AC,no
45611.52355,good,2,5,触れる,verb,to touch,AA,no
45611.52362,good,137,4,とおいです。,phrase,It is far.,AC,no
45611.5237,bad,-100,7,根暗,adj,gloomy,AC,yes
45611.52373,good,3,2,仕事,noun,work,DL,no
45611.52404,bad,-100,16,同士,noun,companion,PR,yes
45611.52407,good,-100,3,お負け,noun,freebie,AC,yes
45611.52418,bad,-100,6,わさわさ,adv,restless,AC,yes
45611.52425,good,7,6,千尋,noun,great height,AC,yes
45611.52524,bad,-100,77,お礼,noun,gratitude,AC,yes
45611.52532,good,1,7,２０日,noun,20th day (month),TN,no
45611.52538,good,1,5,６日,noun,6th day (month),TN,no
45611.52543,good,1,4,５日,noun,5th day (month),TN,yes
45611.52557,bad,-100,9,頼りになる,verb,to be reliable,AA,yes
45611.52561,good,1,4,逆転,verbial noun,reserval,AA,yes
45611.52567,good,-100,5,わさわさ,adv,restless,AC,yes
45611.52572,good,8,4,向かう,verb,to face,AA,yes
45611.52589,good,4,5,苦痛,noun,agony,AC,yes
45611.52608,bad,-100,12,画面,noun,digital screen,DL,yes
45611.5261,good,15,2,泣く,verb,to cry,AA,yes
45611.52613,good,-100,3,お礼,noun,gratitude,AC,yes
45611.5262,good,7,6,南,noun,south,PT,yes
45611.52627,good,1,6,生活,verbial noun,living,AA,no
45611.52638,good,-100,3,頼りになる,verb,to be reliable,AA,yes
45611.52647,bad,-100,8,のんびり,adv,at leisure,AC,yes
45611.52661,bad,-100,12,家具,noun,furniture,DL,yes
45611.52663,good,53,2,エロい,adj,risque,AC,yes
45611.52668,good,11,4,凍る,verb,to freeze,AA,yes
